filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
blues.00079.wav,30,0.42153448,0.0787323,0.2707483,0.0018969724,2443.2389164211986,130582.52212307154,2358.384491940417,31657.558213305063,5267.559814453125,414812.7802275698,0.12473545133513932,0.001185921460673177,1.7485017e-05,0.040077284,78.30255681818181,-3.5590715,1020.6434,92.92779,171.49611,-25.118544,148.00333,45.18721,65.70568,-10.871894,70.28931,31.862423,42.49345,-18.057924,72.8497,28.628012,48.181896,-10.234054,59.0572,14.673487,41.789806,-14.906988,30.210163,14.751648,28.555014,-15.609781,40.881348,9.549894,42.952217,-14.798728,35.29844,2.0748365,46.793232,-13.824648,38.152576,3.5714698,33.259754,-5.9716425,34.376945,-1.6474384,59.87319,blues
blues.00080.wav,30,0.36825618,0.087935306,0.24234188,0.007522251,1827.151309365963,155445.1183973842,1898.4550592065136,55193.081269163304,3743.635696080447,769949.5641763809,0.09403873597136223,0.0012045563970391256,2.8947774e-05,0.03488193,117.45383522727273,-54.747242,2271.7803,119.48588,398.26147,-34.86474,246.39479,37.537148,185.61365,-15.886235,157.55302,22.081097,112.45841,-14.668315,207.73387,18.534313,95.06526,-9.643758,124.48171,11.258853,77.08695,-11.732051,75.8127,11.539119,55.873127,-6.4307194,72.89416,1.7856675,61.14719,-5.876253,46.933456,0.38029113,64.62306,-9.063585,48.696285,-2.0153258,44.877705,-5.416969,54.10836,0.02883611,49.08947,blues
blues.00081.wav,30,0.38028282,0.08071618,0.24817622,0.0054094535,2116.894251508221,95055.25459251694,1956.5811798892412,44940.60262216407,4195.97462751548,437417.0733149411,0.12727247303115324,0.0007274682951916865,-2.3981627e-06,0.033081807,103.359375,-26.955238,4597.1016,107.34024,436.726,-46.812206,199.98367,40.93265,239.96632,-21.469864,73.19101,24.816854,55.246807,-18.947702,81.02325,15.260987,70.58341,-15.0442505,60.67105,12.270949,59.370857,-15.239539,41.501766,14.331287,69.03473,-13.830045,43.24331,7.565649,43.853584,-6.1833706,64.847885,0.33221078,40.59984,-6.835121,48.032467,0.97067875,43.696136,-7.571379,51.294064,2.9214709,39.144714,blues
blues.00082.wav,30,0.3388864,0.08661681,0.25125322,0.0037427805,2141.332015387285,127421.76215144228,2167.774082522762,74600.62932558022,4627.63035068571,972496.3818454052,0.10515129160216719,0.000643863742559879,-4.939844e-06,0.033681773,123.046875,-29.400257,1406.9934,108.69147,254.51268,-25.5899,268.19858,38.440144,154.75987,-18.353867,203.77934,21.7857,97.36748,-25.172712,99.986725,22.406967,62.850365,-17.606058,83.9522,14.675623,88.97706,-12.086357,61.486847,5.462191,64.140526,-7.70603,64.24384,7.410018,66.95779,-11.327915,65.514885,7.2359223,68.16674,-9.470523,81.96284,1.9366981,70.21054,-6.331344,57.247166,-1.3017331,61.935608,blues
blues.00083.wav,30,0.42735606,0.080111794,0.25118035,0.0034721452,2314.8192391519888,143936.89161118414,2261.7026661697296,30976.812379141935,5036.269546367066,444741.24751589226,0.11795053393479102,0.0013108083563003424,4.2626357e-06,0.03131587,135.99917763157896,-19.893549,973.60645,98.89588,152.57465,-24.47666,181.62437,49.585854,58.369835,-16.200876,50.93603,30.19781,58.56567,-18.029512,55.06305,27.554832,33.80202,-11.405636,57.47212,14.877994,43.94177,-8.908682,39.291023,11.671265,41.07261,-10.886021,56.395752,9.310545,46.234398,-5.8320613,39.229908,9.2586565,35.281796,-4.0494967,47.900368,3.251027,53.321636,-3.466164,38.22887,2.3792584,60.459312,blues
blues.00084.wav,30,0.39630073,0.08521088,0.23509325,0.007106183,2061.2027416127835,229441.48216076085,2085.186746639973,81887.5108224772,4221.307807662539,1228498.4939415485,0.11339689555921052,0.0015504241222781274,5.7099624e-06,0.029018926,112.34714673913044,-38.994843,3891.5906,112.03825,433.50613,-31.817709,178.39975,38.240677,86.91245,-6.320669,143.9651,23.330563,60.725838,-18.778877,73.5258,23.932188,60.91614,-10.934216,47.895027,13.2348585,41.028652,-14.38119,51.634277,13.326929,44.58581,-10.922001,53.33232,9.794659,49.967487,-5.0327086,88.05911,7.2013955,65.54082,-6.7550354,45.135666,2.6630874,55.69853,-4.3824415,47.894318,0.41451114,61.213818,blues
blues.00085.wav,30,0.31538674,0.09197157,0.15017585,0.003581862,1312.3500762582041,407444.2694873909,1674.1613164913592,185487.52029030045,2637.734049983069,2068789.0763886624,0.059416496347716716,0.0016710870385353946,-8.252386e-06,0.017839324,143.5546875,-180.14874,4540.2935,131.41078,1279.0621,0.5733359,584.7806,43.165672,260.78134,14.135556,191.35896,25.621374,301.59665,-5.315874,202.31528,12.034328,109.167885,-13.538714,143.71721,-1.0941218,97.76841,-7.614391,116.96435,2.7180743,108.22293,0.77427197,85.10336,1.9981467,178.8702,-6.0900593,128.28662,3.488055,120.628265,-8.33755,104.651825,3.2056518,105.075195,-0.93039954,63.37968,-2.2530372,73.53017,blues
blues.00086.wav,30,0.36590296,0.09644266,0.12492373,0.003668568,1245.5817719265858,713785.8281672954,1634.2884054025415,335482.28330677026,2517.6097763581174,3534003.969135421,0.04882661329334365,0.002729048298537565,-1.2693047e-05,0.01152984,123.046875,-212.8154,7250.496,139.06923,1556.6445,9.454342,732.645,35.44627,258.18045,12.709545,310.74878,20.417665,186.048,-5.5739527,180.32544,10.893662,102.06132,-8.731713,140.5961,8.055455,76.00222,0.1637972,95.23539,2.6417468,75.52669,-1.0257349,76.21577,-1.4032179,72.5808,-4.7048326,72.98465,1.1418109,100.29981,-9.476274,81.193924,-2.190912,54.765385,-4.0981097,52.25193,-3.3432798,45.740425,blues
blues.00087.wav,30,0.33674198,0.09468477,0.15801172,0.0027178759,1441.9992541935492,387323.6111519078,1870.239190722844,146888.71124533692,3083.26468925358,2196577.300392619,0.050889337025928794,0.0011554584950490036,2.25468e-06,0.018143138,172.265625,-155.51651,3074.9382,125.655754,802.1496,1.5753219,493.72568,45.82987,354.14285,0.9089945,262.17404,25.391241,157.65178,-10.813493,240.34264,15.574149,130.20953,-11.929206,161.72234,1.2717782,109.1339,-6.6615033,106.97066,-0.77912474,111.8459,-7.7492247,74.21238,0.41930726,87.80501,-7.0296316,84.766136,4.0091085,61.712433,-6.2660284,53.565445,0.951334,64.032364,2.0064611,68.354385,-5.7357626,84.03463,blues
blues.00088.wav,30,0.37787387,0.09277144,0.14201057,0.0034783166,1006.8779770005267,136346.71713677575,1530.614586381263,150837.11819943905,2075.0707856641834,1015400.7869280343,0.03206556574109907,0.0001747131234536028,-8.5543525e-06,0.01615971,172.265625,-194.27951,3236.5396,151.85118,567.71277,-1.1928879,204.95828,39.1946,127.982414,16.582485,181.01355,18.252386,96.78704,-1.399161,119.91942,14.877712,52.51677,-11.616781,79.61099,2.4488766,90.05843,-5.0791736,74.02404,3.9416006,68.49764,-0.9037845,63.16122,0.6356109,39.003273,-8.3534155,55.130196,-7.5132494,35.475685,-8.047445,44.150253,-5.4091463,38.910614,-2.5346594,42.486145,0.12955076,60.87346,blues
blues.00089.wav,30,0.34869304,0.102606535,0.052771624,0.0017766069,798.5684450736396,198695.19886080094,1284.9474804970016,130941.42192339855,1455.816196878628,1071681.7267658005,0.025639678671633127,0.0004047585104262952,-9.655927e-06,0.0036335627,107.666015625,-346.88687,5369.1646,139.24796,1054.4437,24.084862,913.69464,22.264015,311.19476,18.647842,230.53163,11.657903,274.18372,9.017678,163.39851,6.977828,80.607834,-2.0233011,104.47057,5.420398,72.8644,1.6508169,108.922386,-2.3530064,68.66131,3.193639,58.108902,0.7052996,73.462555,-3.092132,54.575428,-2.1101782,39.20184,-2.212081,48.864338,-4.5766625,46.58084,-4.726689,48.681164,0.059275247,42.319748,blues
blues.00090.wav,30,0.3778906,0.0952614,0.13184188,0.0021385965,1613.4333909446589,781307.5415463187,1972.2597417424133,244807.55257294062,3470.72901297649,3609769.3456941396,0.058235853449109906,0.0026865106757187245,-7.262446e-06,0.012874845,143.5546875,-177.48735,4498.5107,115.33375,1385.0208,9.963015,682.3346,54.056217,320.78696,7.6156197,330.70526,28.31573,181.07832,-9.070212,181.53131,20.05844,112.10483,-15.045549,150.65117,6.2224927,107.44033,-5.688931,109.31764,1.3798958,134.88512,-5.843507,84.71976,5.0113225,102.657265,-0.755297,74.02038,5.057277,73.32089,-5.084398,79.40981,-2.7971687,66.76711,2.4293883,68.819176,-5.3729057,64.37411,blues
blues.00091.wav,30,0.42194933,0.09269164,0.09938009,0.0012857352,991.1502532356757,416147.9507197522,1396.2619541486715,262404.06607747835,1943.2882492018189,2279040.602267661,0.03605269204721362,0.0006528482373695055,2.7864644e-06,0.0076571726,63.02400914634146,-236.38347,7767.0156,161.695,1108.9359,-1.1533349,609.05774,27.288706,116.26672,9.581351,332.68994,20.619045,90.43579,0.23412775,80.39862,13.796686,104.10338,-0.5009196,90.208725,10.18543,82.56304,-4.4546185,85.61033,5.5080886,57.42142,-3.7167218,57.361565,-0.89152694,43.671585,-4.904812,70.40405,-2.8723423,46.778736,-3.7585263,36.210575,-3.3457856,45.862556,-2.416106,45.684555,-3.7838302,40.2791,blues
blues.00092.wav,30,0.39106512,0.10044933,0.06304374,0.0015332914,918.3602067959007,523189.5035773924,1436.6652243592598,192313.09079836524,1601.531982421875,2288253.1082843523,0.03231802075270898,0.001601446278661144,-1.720139e-05,0.0041778213,83.35433467741936,-332.30798,7289.046,128.08076,965.9975,28.825216,1186.0839,41.83606,303.9362,31.234665,229.02513,23.35822,159.81754,5.787223,187.02026,8.996202,148.59201,-3.8611274,183.84908,3.739,95.79747,-0.86905843,90.78581,-0.43693075,82.65478,1.4746559,92.25211,-1.567048,68.965,-0.83146906,57.66644,2.168971,60.42583,-3.8919127,72.65251,-4.1972795,43.203743,-5.9321833,45.365765,-3.4474347,32.36425,blues
blues.00093.wav,30,0.3777357,0.09639132,0.06589097,0.0018041469,570.150688164495,104951.64843178395,995.0934727247494,84457.87013967003,928.8527166880322,500030.400181431,0.021700549051857584,0.00011753311866021876,1.5041628e-06,0.0053190184,58.72691761363637,-350.3589,2658.621,169.54633,622.7365,31.780231,316.82483,16.713755,213.63356,28.661758,188.3433,19.24909,68.675934,7.8467,40.632214,10.039796,36.653404,4.742695,40.674656,2.915623,36.656433,3.8965418,46.585888,1.8103498,42.379417,-5.970981,35.50249,-5.258748,33.884388,-0.22888227,38.69862,-1.7753276,35.26728,-3.7088397,34.14607,0.17516905,34.543175,2.0766783,44.244164,-2.892004,61.476616,blues
blues.00094.wav,30,0.37671533,0.095903456,0.14092092,0.0053708493,1239.6879989103559,527123.9220473355,1659.9856287842276,232852.9078212318,2519.0431010243324,2825768.0849278686,0.05090785543246904,0.0025063066915360197,-1.5012009e-07,0.018410675,103.359375,-206.28116,6803.6997,126.62033,1107.7646,10.590663,763.79956,43.21572,226.3757,12.4949,230.45056,19.41366,258.3927,0.35196802,136.43752,12.730944,76.768265,-4.57929,74.032936,4.0580115,60.136654,-4.4092126,94.4938,3.663423,59.156433,-1.4560473,74.308754,-1.7015555,110.416626,-7.1546535,74.0001,1.1864166,80.64351,-6.2258005,69.5768,0.60127264,68.20556,-1.6042645,68.23587,-0.5392202,56.657677,blues
blues.00095.wav,30,0.36996734,0.09130105,0.18706326,0.002155555,1388.4454871408163,509755.41659544886,1772.842264510098,164832.58471248794,2754.6166765431503,2161986.220673382,0.05714742465654025,0.0013296089566604398,1.0606041e-06,0.024708858,135.99917763157896,-130.58153,2306.6038,139.9749,958.0304,-1.2707361,535.8586,39.310425,172.83063,-6.3536654,253.68987,19.767845,145.85252,-11.213425,109.76321,27.243687,126.256386,-16.53454,104.77045,7.0218787,100.94593,-1.2004069,71.24206,1.6136363,147.55861,-6.6290407,63.221542,4.952462,91.82133,-1.6338692,58.17267,0.9539638,59.675987,-4.8416095,75.985176,-5.970589,66.96838,-2.78672,51.54124,-6.4928164,67.58567,blues
blues.00096.wav,30,0.26061335,0.09185644,0.05132765,0.00085446995,1132.5184226308031,319268.8696849175,1582.7654875594146,151549.76683124175,2066.2458390274282,1738502.1707307585,0.048313766810178016,0.0012663996468785157,-2.9312005e-05,0.0027986348,143.5546875,-314.58218,5282.75,139.91444,680.6211,11.862517,527.55707,30.102106,488.0706,-7.5390353,264.83475,14.907039,214.60219,-2.6808991,174.27455,6.7015443,114.68171,-6.3955092,133.35544,2.8176138,86.16358,-11.706482,139.7741,2.0630279,147.38675,-11.438629,85.39898,-9.510527,82.77756,-15.186691,94.721794,-9.362389,168.60252,-5.665494,149.45782,1.5621169,165.35724,0.89712536,176.93266,-7.9567266,138.17271,blues
blues.00097.wav,30,0.3752842,0.09391035,0.19820397,0.0029532248,1236.6063525056663,422966.803629009,1602.301481351036,295646.24495845265,2604.350918512964,2487965.2339160256,0.04462595842202012,0.0007629277301849995,-6.5427103e-06,0.028882667,117.45383522727273,-148.6477,4155.1987,145.73776,1369.048,-9.363346,245.85246,48.451443,160.07594,10.54387,220.4103,18.014605,163.20932,-2.634578,149.42792,16.958082,76.63767,-11.506823,92.689926,8.731703,157.59201,-8.173254,66.11905,3.2235358,103.23905,-0.6797588,69.851265,-0.73018533,54.034843,-6.8214393,43.74143,-3.9379203,95.24486,-15.737845,69.83178,-5.5963683,102.353836,-5.7979054,54.268867,-0.047467683,55.3638,blues
blues.00098.wav,30,0.4431951,0.07830979,0.12533903,0.0017054501,2310.141083265199,191451.68697446067,2206.5282374544868,62295.13086005243,4829.08746583543,618856.9454130281,0.12842590520994582,0.0024332123014337748,1.3146775e-05,0.007852451,123.046875,-90.70722,2589.534,100.10758,298.92334,-23.924427,450.85864,52.588303,120.39099,-20.928015,109.56876,31.502182,61.38332,-11.213113,113.167015,20.094328,77.59377,-10.915236,49.731243,17.563923,50.505436,-14.097336,68.79266,12.994508,59.550606,-11.420426,60.86051,2.911845,63.97647,-12.017497,35.68204,4.827647,44.59609,-11.16541,36.136513,1.1622108,45.413094,-3.9213326,60.10013,3.2532017,44.43202,blues
blues.00099.wav,30,0.3702457,0.08516861,0.10503796,0.0053485455,1538.931792146658,225198.01107174286,1703.687693347642,104381.87590561605,3175.4391318873354,1037004.0278163379,0.07479924535603716,0.0016717334870407538,0.00015222111,0.009145678,92.28515625,-177.19162,9701.087,136.2142,546.26483,-26.910713,1626.5819,36.372784,239.7292,-18.759426,247.0687,20.905872,107.9799,-1.7765751,110.89735,3.0159326,126.266884,-5.5994096,70.80818,5.6345954,76.27403,-8.114803,76.50903,5.645384,79.796074,-10.786549,62.098824,-2.4161382,50.137135,-6.942407,57.495308,-2.508999,79.02801,-5.207821,50.976368,-3.4113264,64.431595,-3.2499495,81.01451,-2.684024,92.45125,blues
classical.00000.wav,30,0.2523795,0.08415365,0.03624397,0.00022102451,1505.3776999579027,44434.020168049436,1559.0859497725132,43687.84950751082,2717.316902089783,298946.8440521796,0.09824505974264706,0.00043088644932927686,-4.675117e-05,0.0012298498,95.703125,-268.18002,1791.4951,135.68788,188.971,-34.07107,231.28564,25.634857,169.08212,-12.970324,71.25968,17.894695,74.50739,-9.997608,114.91133,5.629224,65.873085,-14.146461,75.46017,7.497626,177.3681,-3.9705248,106.72442,8.258684,80.16047,-1.3527374,154.39728,-0.377399,188.0535,1.0275253,171.76555,3.8083541,86.02732,-0.3020309,100.54899,1.7795614,95.51311,0.8909793,97.16551,-0.8330716,121.00758,classical
classical.00001.wav,30,0.21504712,0.08501034,0.030614555,0.0001611588,1360.5964479977774,61788.409212308485,1441.3899481585286,32470.48646403253,2387.9772268950755,369777.4704294862,0.0877715781008127,0.000629877195355397,-5.1206825e-05,0.0010471942,112.34714673913044,-324.09198,979.50336,133.59413,334.00348,-25.021385,186.78084,24.567686,151.56288,-11.939837,130.14314,17.660225,139.43428,-5.5225825,122.77022,1.7202383,82.27497,-10.571336,76.736855,-0.8508674,82.2147,-7.797244,98.3432,3.5256078,117.717514,5.046798,192.98653,1.3635532,156.44345,3.0031664,163.51984,-3.1203184,158.71178,-4.2890625,75.740036,0.58901495,134.71103,2.868589,153.6273,0.3691809,123.817505,classical
classical.00002.wav,30,0.27784783,0.08374351,0.043840673,0.00019169279,1490.0147948180236,38966.96929850036,1599.8034152585285,31208.918829596358,2784.9498264560757,274840.74558561994,0.09004972003192724,0.00039530374400186907,-1.8367979e-05,0.0016401664,99.38401442307692,-235.30643,854.9337,141.13675,197.71031,-34.679047,151.60146,30.99717,135.26427,-16.400242,50.8553,23.120686,81.8072,-11.043703,79.26558,7.6586432,59.23326,-19.017239,50.794365,4.2365456,77.72834,-11.835344,60.068577,8.918064,67.50786,-1.4424691,99.592674,4.2884493,81.336525,1.4757489,95.111374,3.1938703,84.83797,-1.314238,77.07162,2.9318151,74.02578,-1.6683866,59.243156,-2.8998585,53.042133,classical
classical.00003.wav,30,0.23423359,0.08345633,0.029436052,0.00035664957,1526.5606706839778,91418.67428064859,1499.5337306945928,60232.14071334721,2915.6907025505516,499723.92499898036,0.10895172213622291,0.0011611599490677943,-3.545072e-05,0.0011642355,71.77734375,-326.89987,3199.8215,127.39418,309.96542,-30.584469,462.5974,37.475746,127.45162,-5.291166,131.1071,20.806988,116.74177,-1.7857137,72.69436,-4.6031647,100.23483,-4.048745,93.018456,5.2380347,73.80948,-0.64287156,125.61074,2.8008628,173.1837,7.245895,151.03796,3.9837854,113.01639,-2.390974,155.05629,1.4819995,125.20209,0.5834609,111.4462,-0.60632175,151.59587,2.334065,133.92981,2.65221,210.3175,classical
classical.00004.wav,30,0.22157979,0.08498789,0.04228822,0.00020938335,1705.7324268059022,68155.81034632036,1646.2565078525104,25890.34095156036,3176.230793766931,332608.45056780125,0.1128666644494969,0.000835189798831469,-5.917925e-05,0.0018360654,161.4990234375,-259.96228,561.58386,118.93237,220.51277,-35.606533,142.6569,31.990017,63.692036,-16.535492,75.797745,10.620698,58.544613,-15.655911,56.440548,7.4423375,108.63608,-5.8104644,96.41409,8.268948,96.83395,-18.018595,183.59541,-1.1994923,161.1597,-6.346673,104.320854,2.766038,143.84232,-2.5898237,83.51397,4.387975,82.94171,-4.136651,69.373886,-4.7818193,131.8008,-4.7766676,115.478424,-4.6100764,217.25298,classical
classical.00005.wav,30,0.26855293,0.08253384,0.04325064,0.00058466406,1431.54230678873,73848.7061033699,1558.4876923967004,39118.45805294063,2836.7578465133997,304670.582816751,0.07523877406636997,0.000617238531159153,-2.7033917e-05,0.0019213172,143.5546875,-264.2774,7373.2153,138.15092,320.25787,-30.101551,147.80096,37.82423,178.13269,-7.1801786,95.452576,6.7829347,108.27861,-11.8189,73.74109,4.712041,81.659676,-9.843633,62.770367,5.8637476,93.59232,-9.573778,55.31459,2.6703956,85.82395,-4.796442,72.212234,-1.403382,80.52575,-2.0961947,86.933624,2.9775221,77.70708,3.3557787,86.33067,4.811315,78.6388,1.7625698,73.05361,-1.8270731,89.74814,classical
classical.00006.wav,30,0.261451,0.08511877,0.03322204,0.0003486152,1372.8214993130412,70377.80046131564,1579.263977023806,30076.38409854733,2738.0917764669603,315856.807533201,0.07292321739551083,0.0007318056508754336,-3.7182734e-05,0.0013235082,99.38401442307692,-295.74353,3994.2314,134.53831,308.06595,-22.449306,160.33974,40.759247,85.608864,-5.8759804,118.01916,9.276347,69.65728,-11.875942,85.56292,6.2949286,85.62404,-8.86693,57.087982,4.406289,76.68996,-9.378154,105.28147,4.06138,82.869064,1.625683,93.99707,5.1374664,80.13204,5.440424,100.656494,2.281029,84.61693,-1.8154349,98.28088,-2.9235117,100.387566,0.13862064,87.819305,3.1956723,102.614296,classical
classical.00007.wav,30,0.27657983,0.08752624,0.040846776,0.00077194074,1358.9262603287086,130229.96037077857,1516.1296305481608,48117.634070263186,2668.167199291312,516116.3212671146,0.07314694998065016,0.001149983385453876,-4.9051367e-05,0.0020922343,215.33203125,-286.86823,7847.754,135.91835,530.96326,-24.436617,524.28784,36.66117,142.71536,-6.2452145,155.06935,6.9629345,71.090965,-8.168272,105.815285,3.8440666,155.4552,-4.3983455,87.24806,6.4327865,104.64037,-4.1305766,82.3985,1.5490412,93.0948,-4.3528376,68.89788,-3.0135412,67.28964,-0.0057284706,64.25342,5.6492386,159.79726,3.429659,121.7079,2.8336725,69.389595,1.0971845,63.90059,-0.2909147,91.27258,classical
classical.00008.wav,30,0.25475976,0.084232,0.034031406,0.00046020967,1516.6480401538022,80445.0799253976,1629.2851259420593,36075.337801906695,2974.0070165864454,308374.0119172462,0.07878788336880804,0.0006541358420106344,-3.6428024e-05,0.001418815,135.99917763157896,-292.15292,4866.165,127.763664,252.97176,-29.909023,202.10864,37.442085,85.846825,-9.556902,112.44911,5.1130486,77.4557,-13.823929,84.50664,7.0317283,61.505444,-7.032632,93.73541,6.492003,97.15743,-9.904401,119.653755,4.713663,122.71124,0.3748316,164.89339,1.4678973,148.5602,3.3925846,152.41533,6.0727816,143.27779,0.9615314,142.21759,-0.7544362,94.05938,-2.0979452,122.0438,0.75958496,104.269424,classical
classical.00009.wav,30,0.2705048,0.08231709,0.023789303,0.00019997184,1216.426224978505,121114.85951381101,1582.7629082286553,72828.89724967576,2560.8928479646383,692189.4157002942,0.05627025686919505,0.0007707678969701283,-3.4424917e-05,0.00071365066,234.90767045454547,-356.14395,5142.4873,139.79286,595.18744,-6.2867646,222.19296,43.188293,75.44394,-8.879337,120.97623,11.050314,63.848785,-8.393051,70.56974,4.41852,55.522022,-8.283711,84.05182,8.682832,59.077988,-8.135775,59.240795,3.4271078,62.919106,-1.4406312,80.94445,-0.4118334,75.800995,-1.7198923,81.93361,-0.29489473,79.44022,-0.6548905,80.782166,1.1565771,105.12062,-0.62207043,92.58734,-0.25813478,88.090645,classical
classical.00010.wav,30,0.24500221,0.08506274,0.029503612,0.000409551,1497.0762955887203,81723.58657464934,1570.27412779044,45123.52010106767,2868.049323964783,345262.8689171544,0.08621640987809598,0.0008472227180920166,-4.657306e-05,0.0010972585,103.359375,-315.04453,6212.7075,128.73926,259.11484,-28.93491,515.09863,30.839514,119.84149,-8.996638,146.32034,7.9901075,137.14497,-9.846989,92.22332,1.441412,134.37317,-8.973623,119.641106,6.0498424,94.448425,-3.320935,163.47798,7.609508,158.33974,3.7989612,144.2835,2.9383373,96.38677,1.8396772,110.30421,5.2037983,113.17977,1.0788432,99.51013,0.14129534,63.102226,-4.532043,98.55823,-2.3126302,99.59566,classical
classical.00011.wav,30,0.24491912,0.08411618,0.02149812,7.7955185e-05,949.3765619758753,79541.93423729275,1112.024809810108,61972.734137991705,1695.8730786208398,413637.4828441155,0.06072601223877709,0.0003937663866209878,-4.1352123e-06,0.00049732404,151.99908088235293,-385.26587,1534.4835,177.27786,664.95,-9.337663,184.68602,24.373219,142.88426,5.8054414,64.325134,-4.563062,76.251144,-6.356949,51.3294,-6.957894,50.95856,-4.1274276,56.109116,3.8580673,97.10107,-0.3582017,110.08954,-0.9461221,51.257275,-3.67056,93.33962,-2.0986044,77.51227,3.6447043,63.705605,0.73262924,44.560898,-1.2266604,58.3635,-0.7459251,57.24667,2.78605,111.270706,1.5408987,69.35777,classical
classical.00012.wav,30,0.23568681,0.086925715,0.03140695,0.00061514124,1179.9891396033072,123488.04179830577,1332.0247704883684,62770.84958756805,2154.0036417013353,547364.68391238,0.06593875471652477,0.0007390888591057616,-4.473838e-06,0.0015027955,95.703125,-362.71387,7765.503,143.93861,1298.8417,-18.981813,512.3447,30.657846,104.04983,1.0281466,116.07285,0.2848451,74.1631,-7.9897437,88.82525,-3.8509774,55.594215,-8.944669,116.91382,3.2497702,96.50695,-4.4546375,201.00237,3.649625,256.0709,4.933547,221.59734,3.2838123,242.27963,6.3606005,201.58008,6.0672398,130.72108,3.850726,109.434135,-0.24739732,77.59483,1.1675683,107.01761,1.7840002,127.34902,classical
classical.00013.wav,30,0.23204602,0.08332398,0.031721637,0.0006838036,1388.245657917448,217657.34988413635,1456.557182307487,88849.57961519872,2599.025950712316,756105.0827193689,0.08088953354779412,0.0010079317401393778,-3.031198e-06,0.0013627266,129.19921875,-343.13556,9890.342,140.08688,1650.1028,-20.911034,411.09906,32.33219,128.3661,-3.6868107,153.28625,2.9435575,112.96702,-10.66953,86.887436,0.319103,106.107475,-5.784346,151.17009,7.688079,170.84103,-3.677107,178.21535,2.553818,119.60715,-3.4980676,107.98607,-2.2409534,88.44259,-0.8364205,111.26156,0.87891984,98.62982,0.4735561,67.36539,0.94556564,86.63155,1.869418,180.3592,-0.6390268,156.21533,classical
classical.00014.wav,30,0.23408201,0.083637305,0.03160188,0.0005950587,1279.5500531675725,98444.54115672135,1370.4138586187532,48807.34814092371,2389.4272181271767,385960.2874961106,0.0684731309258901,0.0004997845543772437,-4.364638e-06,0.0013143832,143.5546875,-324.6391,5530.647,147.82701,691.49146,-31.937817,279.6503,27.408855,72.80427,-4.508828,146.70636,-4.165105,90.71859,-12.588299,89.863556,-5.118296,69.86752,-7.741826,66.75693,0.8432946,77.66397,-8.195583,65.21104,-0.822447,99.450806,1.0045002,150.1639,3.674476,113.083824,6.201359,94.3319,4.7141476,88.70649,-0.044552878,86.99946,-2.3374503,100.193886,2.2290115,100.92087,-0.55090606,123.58577,classical
classical.00015.wav,30,0.21659923,0.084103,0.011429043,8.844241e-05,1371.6170330495854,111483.3905756455,1562.0159889691936,63345.55858521484,2619.859158070095,613996.6030123014,0.07575237640286378,0.0006374316987292136,-5.9970007e-06,0.00020910506,83.35433467741936,-449.51437,4777.649,124.97361,1119.9867,-19.919233,190.96254,27.45221,207.45576,-5.775594,97.68478,2.2272975,33.77298,-6.5527916,79.14665,10.601105,138.17476,3.3547378,269.13895,14.393793,217.9689,1.9887378,317.8096,5.2502837,201.57251,4.426794,143.53528,5.072792,187.19589,7.1730843,129.56136,6.192043,163.30394,7.1587806,138.98892,3.8522375,223.77559,2.6193502,291.51834,4.9503303,268.91504,classical
classical.00016.wav,30,0.21924287,0.08495464,0.008008791,1.7770866e-05,1054.4585147247442,88027.82242920861,1455.4498536421909,49291.81098388576,1947.2048921850812,550403.0388339026,0.04766448880127709,0.0004210278995574411,-5.5172172e-06,7.57741e-05,99.38401442307692,-482.67636,4783.393,154.86115,250.63972,-5.025982,243.70784,29.73767,48.168488,-1.8687447,156.328,8.223097,39.240055,-4.7659545,77.12671,9.646515,60.575188,-3.3353899,116.19188,4.5322237,79.27186,-10.103474,129.93057,-0.66671276,73.27052,-2.4448438,72.8058,-0.16459103,78.04919,1.8707215,51.574738,3.4802008,60.96622,3.3868608,57.159172,1.1131744,72.43597,1.2773033,134.34962,-0.6721354,111.42156,classical
